Date,PROD_SET,Customer_ID,Account_Number,Balance_Amount,Currency,Rate_of_Interest,Maturity_Date,Bank_Branch_Code,Form_Fill_Status
2024-11-17,DEPOSIT,950209,9341369782,41296.21,GBP,0.0378,2026-08-13,BRN007,Complete
2024-11-17,DEPOSIT,551081,1757330690,2678.12,USD,0.0113,2027-08-15,BRN004,Complete
2024-11-17,DEPOSIT,753011,425177175987,9502.24,CAD,0.033,2028-05-15,BRN001,Complete
2024-11-17,DEPOSIT,377525,4321683680,5505.85,USD,0.0471,2024-12-22,BRN004,Complete
2024-11-17,DEPOSIT,893756,366075141628,1570.14,JPY,0.0438,2027-05-31,BRN007,Complete
2024-11-17,DEPOSIT,126270,696100326620,15132.22,EUR,0.0452,2025-05-17,BRN007,Complete
2024-11-17,DEPOSIT,409357,268439843252,17675.31,EUR,0.0294,2029-02-12,BRN003,Complete
2024-11-17,DEPOSIT,665088,930375776984,56855.66,JPY,0.0383,2026-11-20,BRN005,Complete
2024-11-17,DEPOSIT,995950,382196565175,40523.45,USD,0.0145,2027-06-03,BRN001,Complete
2024-11-17,DEPOSIT,454316,6604218659,11269.27,EUR,0.0296,2025-09-15,BRN003,Complete
2024-11-17,DEPOSIT,877239,718328061452,17823.16,GBP,0.0197,2028-01-20,BRN005,Error
2024-11-17,DEPOSIT,408576,678442587418,2931.95,USD,0.0196,2026-08-03,BRN002,Complete
2024-11-17,DEPOSIT,943602,6523312114,46711.99,CAD,0.0317,2025-02-08,BRN009,Complete
2024-11-17,DEPOSIT,425719,7947912187,17551.15,USD,0.0494,2026-07-01,BRN005,Complete
2024-11-17,DEPOSIT,515509,230784649536,137.22,USD,0.0329,2025-09-09,BRN008,Complete
2024-11-17,DEPOSIT,413488,128490220024,33514.52,USD,0.0118,2028-04-25,BRN002,Complete
2024-11-17,DEPOSIT,384510,584621552479,30327.67,EUR,0.0151,2028-01-29,BRN010,Complete
2024-11-17,DEPOSIT,610126,544489223867,28188.16,USD,0.0174,2029-01-13,BRN002,Complete
2024-11-17,DEPOSIT,906032,455867234443,12181.26,USD,0.0253,2028-01-20,BRN004,Complete
2024-11-17,DEPOSIT,618603,191404996273,995.68,USD,0.0324,2028-04-19,BRN009,Complete
2024-11-17,DEPOSIT,215228,7831367402,6107.39,JPY,0.0429,2028-11-25,BRN006,Complete
2024-11-18,DEPOSIT,757095,795806087608,12189.62,USD,0.0454,2026-04-22,BRN001,Complete
2024-11-18,DEPOSIT,700835,7475800317,45423.08,USD,0.0403,2025-01-24,BRN003,Complete
2024-11-18,DEPOSIT,359701,4360991712,13561.92,USD,0.0133,2025-09-11,BRN008,Complete
2024-11-18,DEPOSIT,826602,1191690304,10471.28,JPY,0.0187,2027-03-24,BRN004,Error
2024-11-18,DEPOSIT,908634,6212233886,22830.71,USD,0.0198,2029-03-11,BRN005,Complete
2024-11-18,DEPOSIT,531144,6191552856,87595.96,CAD,0.03,2026-02-04,BRN010,Complete
2024-11-18,DEPOSIT,322011,1732349563,1530.01,USD,0.0167,2026-06-16,BRN008,Complete
2024-11-18,DEPOSIT,270442,4770309409,15500.62,USD,0.0228,2029-10-06,BRN005,Complete
2024-11-18,DEPOSIT,597641,876659740564,22730.21,EUR,0.0195,2027-02-05,BRN007,Complete
2024-11-18,DEPOSIT,750809,6703623681,10984.14,EUR,0.0472,2027-04-26,BRN007,Complete
2024-11-18,DEPOSIT,180075,5696178442,31919.51,JPY,0.0145,2028-12-29,BRN007,Complete
2024-11-18,DEPOSIT,918727,2289149792,21143.32,USD,0.0193,2026-12-24,BRN008,Complete
2024-11-18,DEPOSIT,580728,6893461513,1542.04,USD,0.0116,2025-04-11,BRN006,Error
2024-11-18,DEPOSIT,750428,207046243808,36775.3,EUR,0.0135,2026-11-01,BRN004,Complete
2024-11-18,DEPOSIT,958796,363838534836,14499.72,USD,0.0134,2029-02-04,BRN009,Complete
2024-11-18,DEPOSIT,671980,898702218988,3852.7,EUR,0.0193,2026-01-14,BRN009,Complete
2024-11-18,DEPOSIT,654073,971929398499,91017.59,EUR,0.0326,2027-06-28,BRN005,Complete
2024-11-18,DEPOSIT,339114,1845110839,31192.85,USD,0.015,2027-01-15,BRN010,Complete
2024-11-18,DEPOSIT,158935,9221364152,33888.54,EUR,0.0131,2027-11-27,BRN007,Complete
2024-11-18,DEPOSIT,894087,4946058699,903.29,EUR,0.0208,2025-11-29,BRN008,Complete
2024-11-18,DEPOSIT,342803,847419053549,8182.53,CAD,0.0114,2027-11-05,BRN003,Complete
2024-11-18,DEPOSIT,214715,294202259262,291.54,USD,0.0175,2027-01-05,BRN001,Complete
2024-11-18,DEPOSIT,207634,666125039858,38925.59,USD,0.0133,2028-08-14,BRN004,Complete
2024-11-18,DEPOSIT,758307,9809653159,124545.54,USD,0.0272,2025-10-04,BRN005,Complete
2024-11-18,DEPOSIT,204178,8404374095,19870.69,USD,0.0151,2026-09-21,BRN006,Complete
2024-11-18,DEPOSIT,803666,9068151142,39919.3,EUR,0.0495,2026-09-25,BRN002,Complete
2024-11-18,DEPOSIT,438313,2705647103,21809.06,USD,0.0443,2027-05-20,BRN007,Complete
2024-11-18,DEPOSIT,295271,5490197446,51920.08,JPY,0.0436,2027-02-19,BRN002,Complete
2024-11-18,DEPOSIT,941480,7330090639,6583.66,USD,0.0495,2029-10-07,BRN008,Complete
2024-11-18,DEPOSIT,948465,148714080108,105119.7,USD,0.0111,2026-08-30,BRN004,Complete
2024-11-18,DEPOSIT,118087,9226438471,3871.3,USD,0.0137,2028-10-24,BRN009,Complete
2024-11-18,DEPOSIT,889525,799582755490,1306.56,USD,0.05,2027-10-30,BRN005,Error
2024-11-18,DEPOSIT,959236,886353212445,2020.57,GBP,0.0442,2025-09-29,BRN002,Complete
2024-11-18,DEPOSIT,984553,565318830541,4937.05,USD,0.0126,2029-04-05,BRN008,Error
2024-11-18,DEPOSIT,332623,3916301704,16625.28,GBP,0.0449,2025-11-30,BRN003,Error
2024-11-18,DEPOSIT,957136,691670886045,2411.05,USD,0.0361,2028-10-16,BRN003,Complete
2024-11-18,DEPOSIT,581273,9475186245,804.11,EUR,0.0386,2026-01-06,BRN003,Complete
2024-11-18,DEPOSIT,320772,182155834160,1516.43,USD,0.0111,2026-10-19,BRN008,Complete
2024-11-18,DEPOSIT,375367,8934287277,5396.23,USD,0.0381,2028-12-09,BRN007,Complete
2024-11-18,DEPOSIT,273409,2278079952,13614.7,USD,0.0364,2029-04-19,BRN009,Complete
2024-11-18,DEPOSIT,381420,307377141286,31191.35,EUR,0.0448,2028-08-15,BRN003,Complete
2024-11-18,DEPOSIT,260804,7133027355,4916.53,USD,0.0407,2029-04-22,BRN004,Complete
2024-11-18,DEPOSIT,764459,6682304037,12118.45,USD,0.0271,2029-01-01,BRN006,Complete
2024-11-18,DEPOSIT,727406,476267641276,7547.36,USD,0.0218,2027-03-26,BRN009,Complete
2024-11-18,DEPOSIT,628093,297589311779,2947.81,USD,0.0428,2027-01-06,BRN010,Complete
2024-11-19,DEPOSIT,421246,6545452488,21677.25,USD,0.0118,2025-01-14,BRN009,Complete
2024-11-19,DEPOSIT,794625,2331837518,1567.5,JPY,0.0258,2027-11-23,BRN002,Complete
2024-11-19,DEPOSIT,190475,686254442047,10921.25,USD,0.025,2026-08-24,BRN002,Complete
2024-11-19,DEPOSIT,482614,8205784671,185.05,GBP,0.0335,2025-07-31,BRN006,Complete
2024-11-19,DEPOSIT,429611,3270924118,8029.39,USD,0.0171,2027-10-31,BRN002,Complete
2024-11-19,DEPOSIT,469254,643832130387,860.98,EUR,0.0244,2024-12-24,BRN007,Complete
2024-11-19,DEPOSIT,333646,8939356692,58851.84,USD,0.0262,2027-05-23,BRN004,Complete
2024-11-19,DEPOSIT,818034,7235223721,5679.28,USD,0.0172,2025-05-15,BRN008,Complete
2024-11-19,DEPOSIT,138140,4457105222,242.35,GBP,0.0401,2029-01-03,BRN008,Complete
2024-11-19,DEPOSIT,128453,430968049847,1730.32,USD,0.0158,2028-05-17,BRN006,Complete
2024-11-19,DEPOSIT,753153,747665780853,8722.81,EUR,0.0251,2027-07-17,BRN004,Complete
2024-11-19,DEPOSIT,447501,6979225598,9142.6,USD,0.0211,2025-05-06,BRN001,Complete
2024-11-19,DEPOSIT,133945,473812202956,2898.34,GBP,0.0104,2026-12-27,BRN007,Complete
2024-11-19,DEPOSIT,402735,7920124307,1357.04,USD,0.0269,2028-09-27,BRN006,Complete
2024-11-19,DEPOSIT,905809,373927624294,10317.82,USD,0.012,2028-07-30,BRN008,Complete
2024-11-19,DEPOSIT,191676,2015032682,36900.81,USD,0.026,2026-08-18,BRN002,Complete
2024-11-19,DEPOSIT,430092,6393749634,48896.26,CAD,0.0472,2026-07-06,BRN003,Complete
2024-11-19,DEPOSIT,518725,7402870740,9105.84,JPY,0.0236,2029-09-06,BRN008,Complete
2024-11-19,DEPOSIT,939356,5662726607,11402.36,USD,0.0374,2028-04-27,BRN010,Complete
2024-11-19,DEPOSIT,403369,395724985477,15857.21,USD,0.014,2027-07-04,BRN008,Complete
2024-11-19,DEPOSIT,157003,1411770264,102793.62,USD,0.0446,2026-07-08,BRN001,Complete
2024-11-19,DEPOSIT,510107,8228892114,5829.24,GBP,0.0394,2029-08-17,BRN001,Complete
2024-11-19,DEPOSIT,431709,811090015172,52995.46,GBP,0.0335,2029-09-17,BRN002,Complete
2024-11-19,DEPOSIT,718016,450406601120,11766.79,USD,0.023,2025-02-06,BRN009,Complete
2024-11-19,DEPOSIT,814391,623923443320,11471.95,EUR,0.0257,2028-06-24,BRN010,Complete
2024-11-19,DEPOSIT,505014,4913271792,21280.38,USD,0.0275,2029-11-07,BRN006,Complete
2024-11-19,DEPOSIT,769950,947981762539,30861.45,USD,0.0288,2026-01-01,BRN008,Complete
2024-11-19,DEPOSIT,503636,2899880224,195492.03,JPY,0.0168,2029-02-11,BRN004,Complete
2024-11-19,DEPOSIT,921396,698519027351,13214.1,GBP,0.0429,2026-01-30,BRN002,Complete
2024-11-19,DEPOSIT,355024,145138486046,267.68,CAD,0.0449,2027-06-23,BRN001,Complete
2024-11-19,DEPOSIT,856149,2324391421,2060.23,JPY,0.0222,2027-08-24,BRN010,Complete
2024-11-19,DEPOSIT,917183,8400675298,12722.57,USD,0.0357,2025-04-06,BRN007,Complete
2024-11-19,DEPOSIT,598782,5158409959,35742.54,USD,0.0262,2025-12-28,BRN002,Complete
2024-11-19,DEPOSIT,756816,660102785936,533524.09,USD,0.0249,2027-04-18,BRN002,Complete
2024-11-19,DEPOSIT,366726,727629896839,6458.56,GBP,0.0426,2026-01-07,BRN002,Error
2024-11-19,DEPOSIT,670902,9341501181,27864.46,GBP,0.0292,2025-09-11,BRN005,Complete
2024-11-19,DEPOSIT,254329,5942599196,2613.79,USD,0.0441,2027-04-02,BRN009,Complete
2024-11-19,DEPOSIT,752584,6372791041,5482.51,EUR,0.0334,2029-02-23,BRN003,Complete
2024-11-19,DEPOSIT,732820,9146633391,1975.32,USD,0.0256,2028-07-07,BRN001,Error
2024-11-19,DEPOSIT,969341,7155387988,55931.68,USD,0.0341,2025-07-05,BRN003,Error
2024-11-19,DEPOSIT,329300,8946854276,4619.88,USD,0.0349,2027-09-28,BRN001,Complete
2024-11-19,DEPOSIT,938215,7844036476,4202.52,GBP,0.0439,2026-12-10,BRN003,Complete
2024-11-19,DEPOSIT,488774,940394082859,5027.08,GBP,0.034,2029-06-29,BRN002,Complete
2024-11-19,DEPOSIT,626985,158540604956,14938.89,USD,0.0116,2027-06-12,BRN006,Complete
2024-11-19,DEPOSIT,728273,4639230588,11531.02,USD,0.0308,2029-01-09,BRN005,Complete
2024-11-19,DEPOSIT,276519,1100982654,11178.68,USD,0.0286,2027-11-21,BRN010,Complete
2024-11-19,DEPOSIT,459168,528314102542,3722.48,GBP,0.0168,2025-06-17,BRN007,Complete
2024-11-19,DEPOSIT,580967,314010034059,6018.8,GBP,0.0266,2029-10-02,BRN010,Complete
2024-11-19,DEPOSIT,844132,385434887067,8961.63,EUR,0.0442,2029-05-12,BRN002,Complete
2024-11-19,DEPOSIT,353440,3288176036,2198.32,EUR,0.0225,2025-01-09,BRN007,Complete
2024-11-19,DEPOSIT,761954,9735381899,207814.4,GBP,0.0178,2025-09-25,BRN005,Error
2024-11-19,DEPOSIT,272314,5505425777,92169.43,CAD,0.0349,2025-09-04,BRN005,Complete
2024-11-19,DEPOSIT,786444,7533171810,43630.08,USD,0.0232,2027-12-20,BRN002,Complete
2024-11-19,DEPOSIT,282038,9498520879,5638.01,USD,0.0226,2028-08-17,BRN008,Complete
2024-11-19,DEPOSIT,182859,9036504640,12969.3,GBP,0.0474,2026-09-02,BRN001,Complete
2024-11-19,DEPOSIT,877098,492633332736,10555.76,USD,0.0107,2029-09-09,BRN009,Complete
2024-11-19,DEPOSIT,516394,5975123232,1878.81,USD,0.0254,2026-12-11,BRN009,Complete
2024-11-19,DEPOSIT,594181,1014794454,7008.01,GBP,0.0233,2026-05-13,BRN009,Complete
2024-11-19,DEPOSIT,470462,1720574618,3432.41,USD,0.0463,2028-03-21,BRN007,Complete
2024-11-19,DEPOSIT,218070,8997674676,2951.16,USD,0.011,2028-04-08,BRN005,Complete
2024-11-19,DEPOSIT,666589,8940640138,24856.94,USD,0.0151,2026-04-25,BRN002,Complete
2024-11-19,DEPOSIT,340116,2041107483,13068.69,USD,0.018,2025-11-08,BRN002,Complete
2024-11-19,DEPOSIT,738303,6044254249,603.69,USD,0.0173,2029-07-10,BRN008,Complete
2024-11-19,DEPOSIT,289223,4039968356,76549.32,USD,0.0304,2029-09-11,BRN008,Complete
2024-11-19,DEPOSIT,522245,1023089475,3263.75,GBP,0.0162,2027-01-09,BRN007,Error
2024-11-19,DEPOSIT,430594,204068979246,4940.95,USD,0.0411,2027-02-10,BRN010,Complete
2024-11-19,DEPOSIT,753821,356501517817,6433.65,GBP,0.049,2027-11-03,BRN009,Complete
2024-11-19,DEPOSIT,461483,3707001667,1310.69,EUR,0.0448,2028-09-19,BRN003,Complete
2024-11-19,DEPOSIT,265030,697265654272,2404.33,GBP,0.0171,2026-11-24,BRN007,Complete
2024-11-19,DEPOSIT,395180,538046953789,6904.34,USD,0.0156,2027-08-07,BRN006,Complete
2024-11-19,DEPOSIT,657055,1382645291,2313.08,CAD,0.0442,2026-09-01,BRN005,Complete
2024-11-19,DEPOSIT,446205,682455556572,111313.43,USD,0.0307,2028-07-26,BRN010,Complete
2024-11-19,DEPOSIT,806665,407194559850,1026.22,EUR,0.0117,2027-12-02,BRN007,Complete
2024-11-19,DEPOSIT,581042,675350455239,72051.19,USD,0.0124,2026-03-09,BRN009,Complete
2024-11-19,DEPOSIT,871784,6235778318,6330.47,USD,0.019,2025-12-26,BRN010,Complete
2024-11-19,DEPOSIT,440203,888544522227,27147.55,GBP,0.0188,2029-08-11,BRN008,Complete
2024-11-19,DEPOSIT,513755,8920394840,3006.07,USD,0.0146,2028-09-09,BRN005,Complete
2024-11-19,DEPOSIT,281656,4545013052,24407.22,GBP,0.0365,2029-11-11,BRN003,Complete
2024-11-19,DEPOSIT,232455,972556402977,35594.76,EUR,0.0114,2028-12-06,BRN004,Complete
2024-11-20,DEPOSIT,398883,313307040497,11635.57,USD,0.0397,2028-11-22,BRN006,Complete
2024-11-20,DEPOSIT,939294,6839163825,13716.78,USD,0.0481,2027-08-30,BRN006,Complete
2024-11-20,DEPOSIT,570662,370274688087,844.03,USD,0.0304,2027-10-21,BRN004,Complete
2024-11-20,DEPOSIT,534923,3307445167,116880.85,GBP,0.0143,2029-05-01,BRN002,Complete
2024-11-20,DEPOSIT,288332,947602057534,18298.42,USD,0.0368,2029-10-15,BRN002,Complete
2024-11-20,DEPOSIT,935336,5647831065,24325.76,USD,0.0165,2029-11-08,BRN001,Complete
2024-11-20,DEPOSIT,276084,274956131715,84046.88,USD,0.0331,2027-09-21,BRN008,Complete
2024-11-20,DEPOSIT,436258,120291856606,1399.86,USD,0.0324,2026-11-05,BRN008,Complete
2024-11-20,DEPOSIT,915166,2291977660,16107.87,EUR,0.0386,2025-11-30,BRN004,Complete
2024-11-20,DEPOSIT,169861,281133932568,8602.4,GBP,0.0461,2027-11-25,BRN008,Complete
2024-11-20,DEPOSIT,380950,3087001944,3938.05,EUR,0.0427,2028-06-30,BRN001,Complete
2024-11-20,DEPOSIT,266125,9034906874,7813.0,EUR,0.0294,2029-09-29,BRN008,Complete
2024-11-20,DEPOSIT,270230,684795882564,2425.42,USD,0.0117,2025-03-13,BRN008,Complete
2024-11-20,DEPOSIT,501793,5042047671,68388.22,USD,0.0423,2026-06-19,BRN009,Complete
2024-11-20,DEPOSIT,723653,7340068009,4169.46,GBP,0.0115,2025-10-12,BRN001,Complete
2024-11-20,DEPOSIT,753671,2292306348,3580.97,CAD,0.0148,2025-02-15,BRN007,Complete
2024-11-20,DEPOSIT,812073,586190153357,658.66,CAD,0.0169,2029-06-02,BRN010,Complete
2024-11-20,DEPOSIT,838380,139276087975,12531.04,GBP,0.0123,2028-06-13,BRN010,Complete
2024-11-20,DEPOSIT,650330,8990841696,80770.54,USD,0.0209,2027-09-18,BRN006,Complete
2024-11-20,DEPOSIT,186052,3186489349,355.89,USD,0.0213,2027-10-19,BRN009,Complete
2024-11-20,DEPOSIT,988385,2657736838,2132.02,GBP,0.0131,2025-02-28,BRN002,Complete
2024-11-20,DEPOSIT,607491,6256781921,25891.43,USD,0.0322,2026-04-11,BRN001,Complete
2024-11-20,DEPOSIT,259703,803151224226,13027.02,GBP,0.0192,2029-06-11,BRN010,Complete
2024-11-20,DEPOSIT,418263,480890695468,767.47,CAD,0.0493,2025-02-03,BRN001,Complete
2024-11-20,DEPOSIT,433262,9381190085,2722.39,EUR,0.0398,2028-04-22,BRN007,Complete
2024-11-20,DEPOSIT,340633,1288252023,166469.86,USD,0.0463,2029-03-25,BRN009,Complete
2024-11-20,DEPOSIT,450256,3133372325,9294.17,GBP,0.0231,2029-10-02,BRN004,Complete
2024-11-20,DEPOSIT,694934,6283768307,1973.0,CAD,0.0419,2028-10-13,BRN010,Complete
2024-11-20,DEPOSIT,868834,152342672937,2674.98,CAD,0.0267,2029-07-12,BRN005,Complete
2024-11-20,DEPOSIT,638685,628514134856,68139.85,EUR,0.0228,2028-10-14,BRN001,Complete
2024-11-20,DEPOSIT,475322,5644117164,36039.62,USD,0.0122,2025-12-13,BRN001,Complete
2024-11-20,DEPOSIT,867353,3689429008,71993.37,USD,0.0184,2026-08-30,BRN006,Complete
2024-11-20,DEPOSIT,984368,4553034502,17413.43,CAD,0.0482,2026-07-09,BRN003,Complete
2024-11-20,DEPOSIT,256373,3841124430,21683.51,JPY,0.0366,2028-09-03,BRN009,Complete
2024-11-20,DEPOSIT,794195,4037618748,5475.44,GBP,0.0211,2028-09-03,BRN002,Complete
2024-11-20,DEPOSIT,808664,797613035149,90702.08,USD,0.0346,2027-07-26,BRN005,Complete
2024-11-20,DEPOSIT,805821,435219778237,50914.62,EUR,0.0255,2027-01-04,BRN008,Complete
2024-11-20,DEPOSIT,404583,923380426814,1963.18,USD,0.0483,2029-09-24,BRN004,Error
2024-11-20,DEPOSIT,765298,4167909102,1009.86,JPY,0.0211,2028-02-16,BRN006,Error
2024-11-20,DEPOSIT,533606,107005078942,11023.27,USD,0.039,2025-12-03,BRN007,Complete
2024-11-20,DEPOSIT,254225,8281010811,39080.17,USD,0.0468,2027-06-16,BRN006,Complete
2024-11-20,DEPOSIT,509080,4286043927,14963.34,CAD,0.0409,2025-10-10,BRN003,Complete
2024-11-20,DEPOSIT,977689,4468336390,128877.02,USD,0.0396,2025-07-29,BRN001,Complete
2024-11-20,DEPOSIT,503303,189491568308,5077.46,USD,0.0113,2027-04-09,BRN010,Complete
2024-11-20,DEPOSIT,885886,265701454344,8643.89,EUR,0.0338,2028-01-10,BRN007,Complete
2024-11-20,DEPOSIT,700238,888436457836,72970.53,EUR,0.0246,2028-04-09,BRN002,Complete
2024-11-20,DEPOSIT,261805,3994845682,65344.32,CAD,0.0419,2026-12-31,BRN001,Complete
2024-11-20,DEPOSIT,227873,947475258823,12134.72,USD,0.0125,2028-01-18,BRN002,Complete
2024-11-20,DEPOSIT,938198,4074212643,4209.56,USD,0.0151,2027-08-04,BRN006,Complete
2024-11-20,DEPOSIT,561849,121217417820,8710.42,USD,0.0168,2025-06-16,BRN001,Complete
2024-11-20,DEPOSIT,437476,5719134181,87257.56,JPY,0.0305,2028-06-04,BRN007,Complete
2024-11-20,DEPOSIT,261829,390826275719,9979.64,EUR,0.0281,2027-09-30,BRN008,Complete
2024-11-20,DEPOSIT,322312,2638109915,18654.02,CAD,0.0228,2028-05-02,BRN004,Complete
2024-11-20,DEPOSIT,375819,523816961962,2439.33,JPY,0.0172,2028-03-14,BRN003,Complete
2024-11-20,DEPOSIT,799664,3240301985,10271.09,EUR,0.0384,2025-09-15,BRN002,Complete
2024-11-20,DEPOSIT,771423,234328641659,1417.29,USD,0.0196,2026-12-17,BRN007,Complete
2024-11-20,DEPOSIT,336170,909749751046,83567.79,JPY,0.0448,2027-06-24,BRN003,Complete
2024-11-20,DEPOSIT,452913,6355252163,1401.01,JPY,0.0311,2026-11-12,BRN010,Complete
2024-11-20,DEPOSIT,991478,7089688546,347.89,USD,0.0302,2028-09-11,BRN006,Complete
2024-11-20,DEPOSIT,556679,2282166747,6782.6,EUR,0.0169,2025-03-16,BRN008,Complete
2024-11-20,DEPOSIT,357774,561822130286,1781.57,GBP,0.017,2027-08-13,BRN003,Complete
2024-11-20,DEPOSIT,281000,393269445242,2519.99,USD,0.0463,2026-11-15,BRN002,Complete
2024-11-20,DEPOSIT,974177,1094664717,6878.75,USD,0.041,2029-10-04,BRN003,Complete
2024-11-20,DEPOSIT,445727,982462189673,3455.96,USD,0.0298,2026-06-23,BRN005,Complete
2024-11-20,DEPOSIT,733977,181517506482,8018.81,USD,0.0252,2025-07-21,BRN003,Complete
2024-11-20,DEPOSIT,219342,533800581194,445349.03,JPY,0.0306,2027-04-01,BRN002,Complete
2024-11-20,DEPOSIT,651857,6914723970,23650.97,CAD,0.0175,2029-06-06,BRN010,Complete
2024-11-20,DEPOSIT,210911,3553912847,19722.61,USD,0.0232,2028-07-27,BRN002,Complete
2024-11-20,DEPOSIT,870350,7099764333,3196.47,JPY,0.0137,2026-12-27,BRN003,Complete
2024-11-21,DEPOSIT,625692,1013270166,7614.04,USD,0.0487,2027-10-29,BRN001,Complete
2024-11-21,DEPOSIT,805833,5464729794,7589.78,USD,0.0302,2026-08-23,BRN005,Complete
2024-11-21,DEPOSIT,460752,6311378241,50257.13,USD,0.0372,2028-06-12,BRN003,Complete
2024-11-21,DEPOSIT,941757,6251586325,89915.29,EUR,0.0358,2025-04-27,BRN006,Complete
2024-11-21,DEPOSIT,711748,618714277544,2573.39,CAD,0.0315,2025-12-18,BRN003,Complete
2024-11-21,DEPOSIT,128500,772815851571,619.21,EUR,0.0342,2026-09-07,BRN009,Complete
2024-11-21,DEPOSIT,935591,7805158927,2231.76,JPY,0.0425,2026-02-02,BRN010,Complete
2024-11-21,DEPOSIT,552334,600268094747,3282.32,USD,0.0441,2027-06-23,BRN004,Complete
2024-11-21,DEPOSIT,262943,904064989428,6298.0,CAD,0.0423,2025-11-22,BRN007,Complete
2024-11-21,DEPOSIT,880810,1408443295,1265.38,EUR,0.0238,2028-10-29,BRN004,Complete
2024-11-21,DEPOSIT,636831,768894089615,20985.31,JPY,0.032,2027-02-28,BRN003,Complete
2024-11-21,DEPOSIT,536456,7665177846,21246.42,JPY,0.0473,2025-04-12,BRN006,Complete
2024-11-21,DEPOSIT,991256,9333753418,2219.82,USD,0.0321,2027-01-09,BRN010,Complete
2024-11-21,DEPOSIT,856390,243652746461,5991.17,CAD,0.0243,2027-01-21,BRN010,Complete
2024-11-21,DEPOSIT,265763,974053983978,6959.05,EUR,0.025,2029-10-16,BRN003,Complete
2024-11-21,DEPOSIT,447487,326721493602,23003.47,USD,0.0429,2026-07-25,BRN005,Complete
2024-11-21,DEPOSIT,961796,412876912255,916.4,JPY,0.0267,2027-06-01,BRN009,Complete
2024-11-21,DEPOSIT,182349,8464108263,2227.56,JPY,0.0272,2026-11-28,BRN008,Complete
2024-11-21,DEPOSIT,945510,7810431446,3537.56,EUR,0.0461,2024-12-25,BRN001,Complete
2024-11-21,DEPOSIT,793516,198907262382,17235.04,USD,0.0406,2026-06-13,BRN006,Complete
2024-11-21,DEPOSIT,142665,1340211927,5865.88,CAD,0.0233,2024-12-24,BRN002,Complete
2024-11-21,DEPOSIT,325185,713843130147,21994.69,GBP,0.0184,2029-04-10,BRN003,Complete
2024-11-21,DEPOSIT,491678,4140221467,2336.71,EUR,0.0298,2029-01-26,BRN001,Complete
2024-11-21,DEPOSIT,778812,2704250540,6199.94,USD,0.0157,2025-05-20,BRN003,Complete
2024-11-21,DEPOSIT,521757,155492369391,8918.67,USD,0.021,2027-10-24,BRN010,Complete
2024-11-21,DEPOSIT,701006,784465995742,20076.72,USD,0.0152,2028-06-30,BRN001,Complete
2024-11-21,DEPOSIT,461668,576034845716,2654.0,EUR,0.011,2029-11-14,BRN002,Complete
2024-11-21,DEPOSIT,742037,218146983508,6295.5,GBP,0.0472,2029-09-05,BRN005,Complete
2024-11-21,DEPOSIT,800682,438140467291,34499.19,JPY,0.0238,2029-04-08,BRN001,Complete
2024-11-21,DEPOSIT,794078,614569802888,1482.55,JPY,0.0257,2026-02-01,BRN009,Complete
2024-11-21,DEPOSIT,185861,7666183882,33062.1,USD,0.0117,2028-04-29,BRN007,Complete
2024-11-21,DEPOSIT,998235,8259985010,16876.58,CAD,0.0377,2029-11-09,BRN008,Complete
2024-11-21,DEPOSIT,585379,403676421848,6908.39,CAD,0.0318,2029-10-29,BRN003,Complete
2024-11-21,DEPOSIT,671142,763025241247,1966.93,USD,0.0447,2029-01-20,BRN009,Complete
2024-11-21,DEPOSIT,523541,6170786194,29281.26,USD,0.042,2025-06-26,BRN009,Complete
2024-11-21,DEPOSIT,277872,770942935332,12458.59,USD,0.0479,2025-06-28,BRN008,Complete
2024-11-21,DEPOSIT,791797,995897960825,2198.72,USD,0.0373,2029-03-24,BRN004,Complete
2024-11-21,DEPOSIT,911549,597242789794,2698.44,CAD,0.0454,2029-06-22,BRN006,Complete
2024-11-21,DEPOSIT,491324,1631016087,1792.24,USD,0.0268,2028-12-14,BRN004,Complete
2024-11-21,DEPOSIT,441712,180631587485,35837.34,USD,0.0172,2028-01-28,BRN003,Complete
2024-11-21,DEPOSIT,637642,8216700312,8733.17,USD,0.0166,2025-05-14,BRN010,Complete
2024-11-21,DEPOSIT,815860,852632522511,14302.88,EUR,0.0264,2027-01-14,BRN004,Complete
2024-11-21,DEPOSIT,630837,558521398124,13613.77,JPY,0.024,2026-10-14,BRN005,Error
2024-11-21,DEPOSIT,809295,681992415246,820.31,EUR,0.0399,2025-08-03,BRN006,Complete
2024-11-21,DEPOSIT,187399,4552112775,501.9,USD,0.0159,2027-05-06,BRN008,Complete
2024-11-21,DEPOSIT,610904,6973684033,14734.51,USD,0.0227,2029-08-02,BRN008,Complete
2024-11-21,DEPOSIT,585525,6736183397,5748.77,JPY,0.0325,2028-12-12,BRN009,Complete
2024-11-21,DEPOSIT,591478,2642707513,3598.08,USD,0.0358,2026-05-05,BRN010,Complete
2024-11-21,DEPOSIT,485342,2149995877,11412.52,USD,0.0134,2029-06-11,BRN002,Complete
2024-11-21,DEPOSIT,189347,923110902342,8633.36,USD,0.0104,2029-01-02,BRN005,Complete
2024-11-21,DEPOSIT,700921,8475553061,27064.5,EUR,0.0479,2027-12-29,BRN009,Complete
2024-11-21,DEPOSIT,546950,627021875902,4422.88,USD,0.0495,2025-11-06,BRN009,Error
